.	0	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	0	1902880	1939462	2032356	2125437	2173998	2278555	2370729	2485815	2659046	2786359	2872714	2959368	3041284	3233707	3298629	3378042	3468519	3571653	3734439	3893960	4091706	4230716	4510917	4747333	4983715	5433561	5954091	6500894	7399735	9286712	13752170	32005425	55014900	55104436	55163587	55223396	55283822	55345026	63636974	
.	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	1	2005939	2054587	2187874	2310114	2412767	2546885	2689049	2833535	3036744	3152816	3252187	3355732	3465523	3668960	3788409	3921825	4073105	4253711	4464784	4687457	4924567	5179947	5524832	5860783	6276891	6837440	7521288	8310634	9542509	12210053	15832220	26847660	55446134	55564840	55633412	55702478	55771405	55840799	63636974	
.	2	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	2	2081496	2141598	2297928	2436425	2562459	2718696	2891822	3059207	3291667	3429512	3546368	3667984	3820840	4018115	4163387	4319906	4501387	4713265	4952231	5216135	5497486	5793031	6188026	6590443	7064758	7675200	8429669	9326494	10694281	13485278	17188231	27984276	55571219	55695850	55764912	55834113	55903038	55972157	63636974	
.	3	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	3	2146438	2217131	2376688	2518291	2643538	2798336	2968780	3132288	3356034	3488521	3602222	3721487	3888830	4066465	4211308	4365565	4547633	4757867	4994593	5257278	5536966	5832682	6228620	6637334	7118258	7737480	8503245	9421550	10811620	13653836	17396491	28163140	55513401	55641525	55706066	55770211	55834518	55898911	63636974	
.	4	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	4	2237250	2348806	2551607	2730061	2871223	3041143	3223350	3398435	3642322	3784322	3906436	4034453	4219432	4399814	4555921	4718537	4907796	5128041	5369064	5641668	5931275	6236469	6636545	7058784	7548117	8176736	8952848	9892404	11321176	14270848	18080664	28834463	55889484	56015169	56080930	56147087	56212580	56278051	63636974	
.	5	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	5	2308649	2405862	2594007	2759704	2893382	3056963	3231979	3398277	3630084	3765801	3883379	4006390	4174594	4336287	4491019	4649418	4837626	5057370	5296486	5569791	5860981	6165763	6564748	6993204	7483873	8116171	8889703	9858652	11325086	14307126	18170649	28861861	55664718	55809036	55869289	55929331	55988981	56048819	63636974	
.	6	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	6	2401394	2535995	2747690	2923159	3061471	3224000	3395558	3557595	3780739	3911895	4025625	4145825	4311618	4473901	4628340	4788434	4977318	5200465	5443166	5722939	6014777	6329152	6746180	7188450	7713532	8371316	9195984	10222355	11773041	14930388	18863328	29724580	55664093	55801244	55859185	55916945	55974553	56032177	63636974	
.	7	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	7	2465760	2614945	2846984	3042122	3188578	3360589	3541072	3709475	3945369	4084257	4206011	4332161	4504441	4674316	4837016	5003726	5201640	5433458	5683131	5971823	6269977	6602044	7032184	7492291	8041883	8715319	9575587	10652004	12265659	15563518	19545099	30435574	55862025	56009141	56068443	56128350	56188017	56247877	63636974	
.	8	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	8	2493053	2602095	2811384	2996495	3141438	3314797	3495243	3665691	3909803	4054470	4181502	4313347	4492683	4669956	4840976	5015876	5221191	5461341	5718690	6015395	6319326	6659788	7096149	7564240	8125586	8802136	9669632	10757422	12384574	15696208	19691373	30580558	55869889	56025020	56086447	56147872	56208940	56269977	63636974	
.	9	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	9	2559911	2673874	2884401	3069698	3214643	3385979	3564426	3731954	3971844	4114582	4241159	4373006	4553547	4730430	4903032	5078778	5287974	5531435	5790589	6093290	6401121	6748260	7192000	7673941	8249211	8941943	9837225	10961363	12642430	16055544	20091795	30804760	55842032	56000553	56062397	56123709	56184443	56245535	63636974	
.	10	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	10	2628875	2727449	2928268	3107774	3251230	3421229	3598893	3765487	4005028	4147816	4274598	4407195	4583484	4752016	4927091	5105189	5316094	5561867	5820946	6124386	6438394	6782967	7230722	7711254	8283207	8968840	9857784	10983155	12659785	16060222	20132729	30864280	55820489	55987622	56050193	56112169	56174229	56236081	63636974	
.	11	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	11	2688962	2802016	3014048	3201520	3348178	3521098	3699089	3866008	4107955	4251343	4380023	4515133	4693586	4867321	5047686	5228872	5445303	5697141	5960269	6271971	6588325	6944783	7400857	7893506	8485011	9186787	10100928	11260220	12985700	16469927	20548585	31118193	55880292	56053003	56115361	56177652	56239286	56300675	63636974	
.	12	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	12	2768619	2915508	3153399	3356475	3509852	3686930	3866422	4032829	4272913	4415656	4542351	4675996	4853706	5027244	5207180	5387958	5602787	5855004	6116889	6427631	6741381	7101084	7557357	8049399	8642293	9341540	10259817	11424286	13159854	16668014	20750678	31301788	55943998	56125293	56185893	56246455	56306432	56366226	63636974	
.	13	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	13	2828785	2973927	3214708	3426440	3584800	3767353	3952455	4123943	4377601	4527216	4661302	4801619	4986502	5168009	5355395	5543143	5766067	6025962	6294824	6614151	6934965	7304022	7768486	8273370	8877743	9587461	10519943	11703299	13471741	17035019	21138781	31612699	56103236	56299568	56363774	56427579	56490649	56553731	63636974	
.	14	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	14	2881595	3013334	3243740	3444611	3598934	3777234	3957422	4124167	4373194	4521181	4655551	4796908	4984714	5166797	5356554	5547249	5771710	6037161	6308869	6634579	6958851	7333796	7803394	8315018	8928470	9643783	10582802	11779527	13564714	17152972	21262798	31706039	56085902	56301204	56369025	56436994	56504434	56571645	63636974	
.	15	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	15	2960269	3089714	3322298	3530005	3687663	3870377	4054768	4225562	4482941	4634764	4773238	4917801	5103693	5280985	5476399	5671605	5902772	6171638	6444719	6775824	7108543	7484671	7957079	8472870	9085810	9794651	10732061	11927449	13707538	17289076	21418949	31825804	56148499	56378148	56446898	56515446	56583531	56651679	63636974	
.	16	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	16	3030538	3179010	3430209	3654251	3820036	4010662	4201137	4378416	4649569	4808746	4954936	5107977	5302104	5490751	5695970	5900490	6142700	6422233	6706710	7049595	7390002	7781782	8269936	8799444	9433310	10163085	11125270	12359857	14193447	17867261	22017213	32287232	56394233	56642038	56716978	56791834	56866026	56939378	63636974	
.	17	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	17	3102509	3265719	3536585	3778089	3952702	4150735	4347382	4528963	4808836	4972180	5122758	5279366	5477985	5670358	5879904	6087564	6331350	6615604	6901720	7245703	7586312	7982320	8471886	9003203	9637838	10366200	11323162	12550331	14371506	18024034	22135974	32446855	56544467	56814700	56892017	56968442	57045015	57121064	63636974	
.	18	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	18	3133163	3258962	3498496	3717634	3883926	4075466	4267077	4445238	4723627	4888157	5041762	5202549	5405996	5604794	5820840	6036339	6288061	6579907	6874791	7228366	7577031	7982378	8479232	9018437	9659988	10392586	11349875	12573848	14372753	17961096	21998276	32370739	56549255	56852496	56938428	57023179	57108436	57192954	63636974	
.	19	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	19	3240485	3407467	3685183	3935288	4113956	4318072	4519519	4706240	5000202	5171122	5330024	5497116	5707937	5911472	6133790	6354247	6611801	6911605	7210392	7573008	7926912	8341579	8844848	9392793	10048723	10790415	11765546	13006805	14834996	18446871	22453387	32690839	56779989	57107614	57193491	57279054	57364442	57449058	63636974	
.	20	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	20	3325992	3488059	3762328	4009544	4189009	4392492	4593745	4780098	5075578	5248544	5409806	5579628	5789094	5989655	6216467	6439329	6703268	7006050	7306180	7675138	8039472	8458452	8966488	9522559	10181129	10917331	11896368	13148869	14993253	18651178	22731941	32913567	56818810	57141148	57228386	57315155	57401651	57487643	63636974	
.	21	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	21	3392849	3562829	3842238	4092195	4272191	4475474	4676043	4862388	5158154	5332688	5496714	5667726	5880705	6086398	6318715	6546821	6818143	7130049	7438725	7817284	8188602	8621627	9147033	9717705	10396964	11157894	12163146	13455896	15354461	19099852	23211803	33243908	56909370	57268772	57361191	57454219	57545592	57636505	63636974	
.	22	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	22	3446708	3598683	3861422	4099531	4276784	4478726	4676280	4859984	5155029	5330245	5496986	5672979	5892060	6103635	6344144	6580320	6858420	7180528	7499443	7891880	8274352	8726795	9268517	9856773	10558710	11343993	12376810	13707081	15662786	19495992	23614891	33418300	56927635	57273150	57369466	57465009	57559061	57653405	63636974	
.	23	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	23	3543454	3728849	4021627	4284284	4469842	4678840	4882636	5070078	5370579	5548794	5717526	5894629	6115719	6329604	6572927	6811057	7092198	7420200	7741827	8139771	8523219	8982328	9532630	10126060	10840166	11630940	12674921	14028349	16003486	19889474	24008402	33699778	56987454	57420420	57515741	57610609	57704620	57797338	63636974	
.	24	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	24	3643604	3839482	4143415	4417291	4609858	4826638	5036052	5228901	5542632	5727474	5903710	6089945	6321775	6544057	6797171	7044709	7336457	7675645	8010016	8423472	8821205	9298761	9868419	10483293	11220774	12037367	13109260	14497596	16528342	20475022	24598844	34080880	57248433	57645584	57745502	57844887	57942780	58039932	63636974	
.	25	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	25	25044	50090	3798282	4004288	4314980	4591871	4786915	5005132	5213843	5406167	5717341	5901609	6076945	6263359	6492784	6710765	6968698	7219603	7518207	7866414	8203579	8631240	9043076	9532180	10111731	10740939	11493104	12307298	13420339	14824919	16877213	20898944	25057900	34364907	57161572	57669961	57768995	57867306	57964509	58060625	63636974	
.	26	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	26	141401	161242	3961255	4135260	4419857	4679207	4868894	5085115	5291607	5481067	5792468	5979969	6159584	6351775	6589540	6815656	7085581	7345634	7655268	8016412	8368944	8815027	9240307	9755289	10359157	11011641	11793784	12642254	13781272	15232318	17338274	21424594	25567588	34653310	57235686	57764132	57866685	57968018	58068680	58168017	63636974	
.	27	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	27	20834	45937	3950062	4161215	4476299	4757458	4956939	5181941	5396160	5590954	5913607	6106761	6292398	6491410	6736071	6970163	7248720	7515898	7835822	8209926	8571557	9031464	9467992	10000531	10621621	11288967	12091160	12960561	14122776	15604172	17746996	21880743	26021040	34940967	57327268	57897940	58002712	58106585	58209312	58310483	63636974	
.	28	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	28	20391	42828	4020301	4219395	4532860	4818094	5022160	5253110	5473485	5674669	6010750	6211955	6406951	6613468	6869985	7114538	7404998	7683357	8017562	8407532	8785714	9264895	9717515	10271900	10915819	11606927	12432954	13327887	14520226	16048572	18244829	22457896	26601704	35296223	57424845	58046069	58154704	58262419	58369175	58473704	63636974	
.	29	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	29	247370	271616	4348938	4549206	4859622	5142610	5343585	5572481	5788242	5985731	6317823	6517222	6711041	6918027	7173490	7417493	7707863	7985452	8318347	8709277	9089280	9572314	10029077	10588886	11238281	11934549	12769776	13677307	14881761	16425723	18641961	22890031	27039546	35658693	57582702	58256091	58363337	58469810	58574161	58677438	63636974	
.	30	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	30	153481	177392	4372460	4582173	4899782	5191228	5396092	5626492	5845512	6047568	6391743	6597765	6798236	7011380	7270881	7518648	7818850	8105640	8449242	8850349	9239106	9737692	10210802	10784589	11447509	12163292	13010488	13925317	15169264	16747337	19019178	23395063	27615432	36026364	57674774	58405028	58517719	58629092	58738099	58845466	63636974	
.	31	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	31	273015	300922	4593368	4822242	5155561	5459817	5670189	5905334	6127044	6331564	6683277	6891516	7097628	7316703	7584038	7840198	8149655	8442935	8795883	9208555	9609537	10122792	10607654	11201240	11886825	12621742	13495155	14441563	15713886	17338115	19670884	24131115	28342861	36537299	57893691	58671241	58783404	58893393	59000825	59107378	63636974	
.	32	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	32	25062	54324	4435792	4658942	4991627	5300296	5515878	5757633	5985457	6196589	6565363	6784559	7002324	7234293	7517405	7787492	8113431	8423087	8796091	9231978	9655101	10199152	10708839	11337004	12057962	12826576	13740607	14727680	16040656	17730531	20147181	24678100	28873458	36787950	57909439	58715157	58834353	58951015	59065684	59178060	63636974	
.	33	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	33	239873	266393	4739471	4954130	5279742	5586824	5802192	6044992	6272863	6482699	6850987	7069760	7288170	7522344	7809154	8082472	8415530	8729551	9109983	9555626	9988206	10545547	11067458	11713663	12454241	13236667	14169540	15177236	16511689	18239686	20699783	25296989	29488095	37216681	57999492	58889720	59006909	59122218	59234717	59345127	63636974	
.	34	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	34	135737	169491	4787856	5042142	5404624	5740952	5968407	6219944	6455888	6674553	7059905	7287016	7514141	7755459	8050940	8331784	8672632	8994701	9383602	9838902	10283622	10854700	11389673	12052821	12810352	13616489	14572489	15604616	16962397	18719853	21223020	25811618	29967851	37443223	58356429	59106908	59225198	59342009	59455987	59566875	63636974	
.	35	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	35	73703	100000	4821211	5030075	5348455	5648951	5864566	6108519	6337171	6547034	6924326	7150063	7378115	7622384	7922196	8204829	8557235	8890988	9296190	9770876	10230469	10828601	11391675	12082123	12860184	13698207	14671572	15717354	17113068	18897570	21410214	26020659	30146752	37544867	57934458	58914410	59038710	59160286	59279794	59395525	63636974	
.	36	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	36	22315	50392	4873878	5084488	5407547	5716948	5937238	6186591	6419818	6636333	7027866	7261497	7499902	7755606	8066662	8362734	8728836	9074806	9494169	9985462	10463485	11082093	11662510	12374376	13179776	14040453	15040843	16123501	17543239	19374788	21921939	26566594	30685118	37971141	58056964	59085600	59212327	59336304	59457113	59574668	63636974	
.	37	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	37	21055	47232	4973230	5183913	5511485	5829681	6056297	6313659	6553028	6776028	7184896	7427690	7676488	7943102	8269129	8578275	8962122	9323888	9763421	10281629	10786240	11440583	12051954	12808167	13659068	14560561	15605988	16735886	18201259	20109008	22734495	27415187	31460999	38438879	58161242	59268401	59396361	59521684	59643070	59761614	63636974	
.	38	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	38	26787	59653	5126905	5375611	5737762	6081328	6320115	6588112	6836264	7067044	7488592	7737512	7993658	8267870	8601108	8917183	9309989	9679010	10126543	10655061	11169193	11836511	12459421	13229635	14094805	15011066	16069072	17213502	18685881	20605329	23227668	27884339	31917130	38842227	58336397	59500904	59626264	59749066	59868784	59984568	63636974	
.	39	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	39	21710	56378	5269690	5533947	5914732	6277455	6523592	6798523	7054661	7292069	7728741	7985498	8249518	8531132	8872294	9196659	9598441	9977295	10436423	10973607	11499773	12181821	12819572	13603324	14487841	15422443	16498495	17663241	19152841	21107048	23752059	28445788	32472284	39292600	58432355	59704663	59830521	59952505	60070650	60183928	63636974	
.	40	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	40	22628	60350	5437249	5707307	6088404	6448428	6700985	6984293	7243294	7481753	7923295	8184857	8456314	8743982	9091648	9420426	9834150	10223536	10695618	11250812	11791632	12496875	13157544	13970082	14873797	15839295	16924641	18097263	19609028	21558356	24197918	28861838	32831973	39549258	58412331	59770083	59895084	60017130	60135009	60249671	63636974	
.	41	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	41	112597	143283	5607905	5844284	6191584	6529736	6767908	7037642	7289085	7524712	7965283	8227588	8499892	8792126	9144272	9479311	9898563	10294790	10775916	11342284	11897848	12616484	13290397	14119812	15047179	16028337	17139907	18343161	19883028	21890396	24577279	29299004	33274955	39936665	58377707	59823165	59951188	60075318	60195607	60311468	63636974	
.	42	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	42	21921	58208	5669529	5933334	6317228	6692098	6949597	7238524	7506060	7757903	8228422	8504838	8791327	9097285	9465147	9816030	10249643	10659778	11156785	11740942	12313588	13056594	13748124	14603640	15551251	16552236	17683028	18903395	20447794	22464590	25167589	29810710	33714330	40142971	58883786	60100637	60226713	60348821	60466259	60580078	63636974	
.	43	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	43	24525	68092	5854467	6160470	6577332	6976126	7243974	7543869	7820305	8079947	8563104	8845645	9138915	9451417	9827827	10185346	10628356	11046833	11551287	12146993	12731237	13489098	14194573	15065611	16029963	17044799	18195671	19436973	20997928	23057789	25770301	30479180	34407686	40944521	58653399	60289064	60411824	60530562	60644765	60754316	63636974	
.	44	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	44	25628	61369	5972336	6224380	6596607	6969257	7230461	7528052	7803655	8063014	8555648	8844695	9147151	9470526	9857968	10225121	10684131	11116122	11639955	12256835	12864117	13650438	14383416	15282224	16279880	17329871	18510597	19783996	21372077	23480915	26235722	30963464	34860464	41221500	58525334	60286415	60411640	60532781	60649024	60760962	63636974	
.	45	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	45	141067	173347	6265814	6501977	6860894	7229589	7489509	7786844	8066664	8334635	8847794	9146969	9462829	9797912	10195291	10573691	11045743	11495013	12036764	12670995	13296634	14108625	14870216	15798873	16823108	17917111	19112460	20409234	22040409	24163305	26943274	31660572	35489230	41690650	58657955	60521343	60645900	60765861	60879967	60989586	63636974	
.	46	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	46	24065	71147	6368375	6681474	7113602	7538717	7829717	8157772	8461291	8745186	9285142	9598181	9931441	10283955	10706884	11104654	11612027	12085948	12666066	13352004	14028107	14912304	15735276	16752084	17863110	19031991	20304041	21681036	23358722	25585267	28447922	33118202	36745021	42410262	58814815	60742442	60861361	60975457	61083682	61188209	63636974	
.	47	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	47	132036	172681	6592219	6876370	7286665	7705149	7993347	8320858	8625527	8913609	9466872	9787854	10131118	10493667	10927568	11338974	11859551	12347727	12941795	13645677	14342954	15249640	16094720	17137269	18273056	19467017	20765024	22168590	23858680	26107302	28971350	33546502	37114465	42581401	59209523	60928836	61046777	61160151	61267272	61369516	63636974	
.	48	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	48	30074	76849	6678863	6981228	7409162	7844611	8142528	8478929	8791968	9088699	9660946	9991171	10344369	10717585	11160522	11581907	12115232	12615073	13225122	13946043	14664286	15596167	16465025	17532652	18699901	19919919	21245233	22672914	24373060	26671991	29543748	34115683	37671910	43254317	58888812	61007804	61123794	61234034	61338227	61438382	63636974	
